"Order ID","Order Date","Ship Date","Customer Name","Region","Category","Sub-Category","Product Name","Sales","Quantity","Discount","Profit","Shipping Delay (Days)"
"ORD-4714","2022-06-04 18:00:00","2022-06-05 18:00:00","Bob","East","Furniture","Storage","Pen","505.83","4","0.15","150.4","1"
"ORD-4715","2022-06-04 19:00:00","2022-06-05 19:00:00","Eva","West","Furniture","Chairs","Pen","505.83","4","0.15","150.4","1"
"ORD-4716","2022-06-04 20:00:00","2022-06-05 20:00:00","Charlie","East","Technology","Chairs","Desk","505.83","6","0.15","150.4","1"
"ORD-4717","2022-06-04 21:00:00","2022-06-05 21:00:00","Bob","South","Office Supplies","Chairs","Pen","505.83","8","0.15","150.4","1"
"ORD-4718","2022-06-04 22:00:00","2022-06-05 22:00:00","Alice","East","Technology","Chairs","Stapler","505.83","5","0.15","150.4","1"
"ORD-4719","2022-06-04 23:00:00","2022-06-05 23:00:00","Eva","South","Furniture","Tables","Monitor","505.83","8","0.15","150.4","1"
"ORD-4720","2022-06-05 00:00:00","2022-06-06 00:00:00","Frank","East","Office Supplies","Chairs","Printer","505.83","1","0.15","150.4","1"
"ORD-4721","2022-06-05 01:00:00","2022-06-06 01:00:00","David","West","Furniture","Phones","Printer","505.83","4","0.15","150.4","1"
"ORD-4722","2022-06-05 02:00:00","2022-06-06 02:00:00","Eva","East","Office Supplies","Chairs","Printer","505.83","1","0.15","150.4","1"
"ORD-4723","2022-06-05 03:00:00","2022-06-06 03:00:00","David","West","Technology","Accessories","Stapler","505.83","3","0.15","150.4","1"
"ORD-4724","2022-06-05 04:00:00","2022-06-06 04:00:00","Charlie","West","Office Supplies","Chairs","Pen","505.83","7","0.15","150.4","1"
"ORD-4725","2022-06-05 05:00:00","2022-06-06 05:00:00","David","East","Technology","Binders","Monitor","505.83","1","0.15","150.4","1"
"ORD-4726","2022-06-05 06:00:00","2022-06-06 06:00:00","Charlie","West","Furniture","Phones","Paper","505.83","5","0.15","150.4","1"
"ORD-4727","2022-06-05 07:00:00","2022-06-06 07:00:00","Alice","Central","Office Supplies","Phones","Paper","505.83","1","0.15","150.4","1"
"ORD-4728","2022-06-05 08:00:00","2022-06-06 08:00:00","David","East","Furniture","Storage","Desk","505.83","6","0.15","150.4","1"
"ORD-4729","2022-06-05 09:00:00","2022-06-06 09:00:00","Eva","East","Office Supplies","Tables","Stapler","505.83","9","0.15","150.4","1"
"ORD-4730","2022-06-05 10:00:00","2022-06-06 10:00:00","Charlie","West","Technology","Accessories","Monitor","505.83","3","0.15","150.4","1"
"ORD-4731","2022-06-05 11:00:00","2022-06-06 11:00:00","Eva","West","Office Supplies","Phones","Pen","505.83","6","0.15","150.4","1"
"ORD-4732","2022-06-05 12:00:00","2022-06-06 12:00:00","Bob","East","Office Supplies","Binders","Printer","505.83","4","0.15","150.4","1"
"ORD-4733","2022-06-05 13:00:00","2022-06-06 13:00:00","Charlie","Central","Technology","Chairs","Stapler","505.83","6","0.15","150.4","1"
"ORD-4734","2022-06-05 14:00:00","2022-06-06 14:00:00","David","West","Technology","Phones","Stapler","505.83","2","0.15","150.4","1"
"ORD-4735","2022-06-05 15:00:00","2022-06-06 15:00:00","Charlie","West","Technology","Binders","Monitor","505.83","4","0.15","150.4","1"
"ORD-4736","2022-06-05 16:00:00","2022-06-06 16:00:00","Eva","South","Office Supplies","Chairs","Pen","505.83","7","0.15","150.4","1"
"ORD-4737","2022-06-05 17:00:00","2022-06-06 17:00:00","Alice","Central","Furniture","Tables","Desk","505.83","6","0.15","150.4","1"
"ORD-4738","2022-06-05 18:00:00","2022-06-06 18:00:00","Charlie","Central","Office Supplies","Phones","Pen","505.83","9","0.15","150.4","1"
"ORD-4739","2022-06-05 19:00:00","2022-06-06 19:00:00","David","East","Office Supplies","Phones","Desk","505.83","7","0.15","150.4","1"
"ORD-4740","2022-06-05 20:00:00","2022-06-06 20:00:00","David","Central","Furniture","Binders","Desk","505.83","1","0.15","150.4","1"
"ORD-4741","2022-06-05 21:00:00","2022-06-06 21:00:00","Frank","East","Technology","Storage","Printer","505.83","6","0.15","150.4","1"
"ORD-4742","2022-06-05 22:00:00","2022-06-06 22:00:00","Alice","South","Office Supplies","Accessories","Printer","505.83","3","0.15","150.4","1"
"ORD-4743","2022-06-05 23:00:00","2022-06-06 23:00:00","David","Central","Furniture","Tables","Monitor","505.83","8","0.15","150.4","1"
"ORD-4744","2022-06-06 00:00:00","2022-06-07 00:00:00","Charlie","West","Technology","Accessories","Pen","505.83","1","0.15","150.4","1"
"ORD-4745","2022-06-06 01:00:00","2022-06-07 01:00:00","Eva","South","Technology","Phones","Desk","505.83","2","0.15","150.4","1"
"ORD-4746","2022-06-06 02:00:00","2022-06-07 02:00:00","Eva","East","Office Supplies","Accessories","Monitor","505.83","3","0.15","150.4","1"
"ORD-4747","2022-06-06 03:00:00","2022-06-07 03:00:00","David","South","Technology","Chairs","Desk","505.83","3","0.15","150.4","1"
"ORD-4748","2022-06-06 04:00:00","2022-06-07 04:00:00","Eva","East","Technology","Tables","Stapler","505.83","7","0.15","150.4","1"
"ORD-4749","2022-06-06 05:00:00","2022-06-07 05:00:00","Alice","South","Furniture","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-4750","2022-06-06 06:00:00","2022-06-07 06:00:00","Eva","East","Furniture","Chairs","Paper","505.83","9","0.15","150.4","1"
"ORD-4751","2022-06-06 07:00:00","2022-06-07 07:00:00","David","Central","Technology","Binders","Desk","505.83","7","0.15","150.4","1"
"ORD-4752","2022-06-06 08:00:00","2022-06-07 08:00:00","Frank","West","Furniture","Accessories","Monitor","505.83","8","0.15","150.4","1"
"ORD-4753","2022-06-06 09:00:00","2022-06-07 09:00:00","Charlie","East","Technology","Tables","Printer","505.83","6","0.15","150.4","1"
"ORD-4754","2022-06-06 10:00:00","2022-06-07 10:00:00","Charlie","South","Office Supplies","Chairs","Pen","505.83","2","0.15","150.4","1"
"ORD-4755","2022-06-06 11:00:00","2022-06-07 11:00:00","David","East","Furniture","Accessories","Desk","505.83","1","0.15","150.4","1"
"ORD-4756","2022-06-06 12:00:00","2022-06-07 12:00:00","Bob","East","Technology","Binders","Desk","505.83","3","0.15","150.4","1"
"ORD-4757","2022-06-06 13:00:00","2022-06-07 13:00:00","Charlie","East","Technology","Accessories","Pen","505.83","9","0.15","150.4","1"
"ORD-4758","2022-06-06 14:00:00","2022-06-07 14:00:00","Frank","South","Furniture","Chairs","Printer","505.83","7","0.15","150.4","1"
"ORD-4759","2022-06-06 15:00:00","2022-06-07 15:00:00","Eva","West","Furniture","Accessories","Desk","505.83","2","0.15","150.4","1"
"ORD-4760","2022-06-06 16:00:00","2022-06-07 16:00:00","David","Central","Office Supplies","Tables","Stapler","505.83","1","0.15","150.4","1"
"ORD-4761","2022-06-06 17:00:00","2022-06-07 17:00:00","Frank","West","Technology","Phones","Printer","505.83","2","0.15","150.4","1"
"ORD-4762","2022-06-06 18:00:00","2022-06-07 18:00:00","Eva","East","Office Supplies","Chairs","Stapler","505.83","3","0.15","150.4","1"
"ORD-4763","2022-06-06 19:00:00","2022-06-07 19:00:00","Frank","Central","Office Supplies","Chairs","Paper","505.83","6","0.15","150.4","1"
"ORD-4764","2022-06-06 20:00:00","2022-06-07 20:00:00","Charlie","West","Office Supplies","Chairs","Pen","505.83","9","0.15","150.4","1"
"ORD-4765","2022-06-06 21:00:00","2022-06-07 21:00:00","David","East","Furniture","Chairs","Printer","505.83","8","0.15","150.4","1"
"ORD-4766","2022-06-06 22:00:00","2022-06-07 22:00:00","Eva","Central","Office Supplies","Accessories","Printer","505.83","9","0.15","150.4","1"
"ORD-4767","2022-06-06 23:00:00","2022-06-07 23:00:00","Alice","Central","Furniture","Tables","Monitor","505.83","8","0.15","150.4","1"
"ORD-4768","2022-06-07 00:00:00","2022-06-08 00:00:00","David","Central","Furniture","Binders","Monitor","505.83","7","0.15","150.4","1"
"ORD-4769","2022-06-07 01:00:00","2022-06-08 01:00:00","Alice","East","Office Supplies","Tables","Pen","505.83","6","0.15","150.4","1"
"ORD-4770","2022-06-07 02:00:00","2022-06-08 02:00:00","David","South","Office Supplies","Chairs","Printer","505.83","8","0.15","150.4","1"
"ORD-4771","2022-06-07 03:00:00","2022-06-08 03:00:00","David","West","Technology","Storage","Paper","505.83","6","0.15","150.4","1"
"ORD-4772","2022-06-07 04:00:00","2022-06-08 04:00:00","David","Central","Office Supplies","Accessories","Desk","505.83","2","0.15","150.4","1"
"ORD-4773","2022-06-07 05:00:00","2022-06-08 05:00:00","Frank","East","Technology","Storage","Pen","505.83","9","0.15","150.4","1"
"ORD-4774","2022-06-07 06:00:00","2022-06-08 06:00:00","Alice","East","Office Supplies","Accessories","Pen","505.83","9","0.15","150.4","1"
"ORD-4775","2022-06-07 07:00:00","2022-06-08 07:00:00","Charlie","West","Office Supplies","Chairs","Monitor","505.83","3","0.15","150.4","1"
"ORD-4776","2022-06-07 08:00:00","2022-06-08 08:00:00","Charlie","Central","Office Supplies","Accessories","Paper","505.83","9","0.15","150.4","1"
"ORD-4777","2022-06-07 09:00:00","2022-06-08 09:00:00","Bob","East","Office Supplies","Chairs","Pen","505.83","2","0.15","150.4","1"
"ORD-4778","2022-06-07 10:00:00","2022-06-08 10:00:00","David","West","Technology","Tables","Paper","505.83","3","0.15","150.4","1"
"ORD-4779","2022-06-07 11:00:00","2022-06-08 11:00:00","David","South","Technology","Phones","Pen","505.83","6","0.15","150.4","1"
"ORD-4780","2022-06-07 12:00:00","2022-06-08 12:00:00","David","South","Office Supplies","Accessories","Monitor","505.83","4","0.15","150.4","1"
"ORD-4781","2022-06-07 13:00:00","2022-06-08 13:00:00","Frank","South","Office Supplies","Chairs","Desk","505.83","8","0.15","150.4","1"
"ORD-4782","2022-06-07 14:00:00","2022-06-08 14:00:00","Bob","Central","Technology","Tables","Monitor","505.83","1","0.15","150.4","1"
"ORD-4783","2022-06-07 15:00:00","2022-06-08 15:00:00","David","Central","Furniture","Chairs","Pen","505.83","6","0.15","150.4","1"
"ORD-4784","2022-06-07 16:00:00","2022-06-08 16:00:00","Frank","West","Furniture","Storage","Paper","505.83","2","0.15","150.4","1"
"ORD-4785","2022-06-07 17:00:00","2022-06-08 17:00:00","Charlie","Central","Furniture","Accessories","Stapler","505.83","6","0.15","150.4","1"
"ORD-4786","2022-06-07 18:00:00","2022-06-08 18:00:00","Alice","East","Technology","Tables","Monitor","505.83","1","0.15","150.4","1"
"ORD-4787","2022-06-07 19:00:00","2022-06-08 19:00:00","Frank","East","Technology","Storage","Paper","505.83","2","0.15","150.4","1"
"ORD-4788","2022-06-07 20:00:00","2022-06-08 20:00:00","Charlie","West","Furniture","Chairs","Monitor","505.83","9","0.15","150.4","1"
"ORD-4789","2022-06-07 21:00:00","2022-06-08 21:00:00","Charlie","East","Furniture","Accessories","Pen","505.83","6","0.15","150.4","1"
"ORD-4790","2022-06-07 22:00:00","2022-06-08 22:00:00","Alice","West","Office Supplies","Chairs","Paper","505.83","8","0.15","150.4","1"
"ORD-4791","2022-06-07 23:00:00","2022-06-08 23:00:00","Charlie","Central","Technology","Binders","Desk","505.83","7","0.15","150.4","1"
"ORD-4792","2022-06-08 00:00:00","2022-06-09 00:00:00","Bob","South","Technology","Phones","Paper","505.83","9","0.15","150.4","1"
"ORD-4793","2022-06-08 01:00:00","2022-06-09 01:00:00","Alice","East","Furniture","Binders","Printer","505.83","9","0.15","150.4","1"
"ORD-4794","2022-06-08 02:00:00","2022-06-09 02:00:00","Charlie","South","Furniture","Tables","Stapler","505.83","4","0.15","150.4","1"
"ORD-4795","2022-06-08 03:00:00","2022-06-09 03:00:00","Eva","Central","Technology","Accessories","Pen","505.83","7","0.15","150.4","1"
"ORD-4796","2022-06-08 04:00:00","2022-06-09 04:00:00","Frank","Central","Office Supplies","Binders","Paper","505.83","5","0.15","150.4","1"
"ORD-4797","2022-06-08 05:00:00","2022-06-09 05:00:00","Charlie","Central","Furniture","Phones","Pen","505.83","7","0.15","150.4","1"
"ORD-4798","2022-06-08 06:00:00","2022-06-09 06:00:00","Bob","West","Technology","Chairs","Monitor","505.83","4","0.15","150.4","1"
"ORD-4799","2022-06-08 07:00:00","2022-06-09 07:00:00","David","Central","Technology","Accessories","Monitor","505.83","1","0.15","150.4","1"
"ORD-4800","2022-06-08 08:00:00","2022-06-09 08:00:00","Charlie","West","Office Supplies","Storage","Paper","505.83","4","0.15","150.4","1"
"ORD-4801","2022-06-08 09:00:00","2022-06-09 09:00:00","David","East","Office Supplies","Binders","Printer","505.83","3","0.15","150.4","1"
"ORD-4802","2022-06-08 10:00:00","2022-06-09 10:00:00","Eva","South","Furniture","Phones","Paper","505.83","9","0.15","150.4","1"
"ORD-4803","2022-06-08 11:00:00","2022-06-09 11:00:00","Charlie","West","Furniture","Binders","Desk","505.83","5","0.15","150.4","1"
"ORD-4804","2022-06-08 12:00:00","2022-06-09 12:00:00","Alice","South","Furniture","Tables","Printer","505.83","4","0.15","150.4","1"
"ORD-4805","2022-06-08 13:00:00","2022-06-09 13:00:00","David","South","Technology","Accessories","Pen","505.83","8","0.15","150.4","1"
"ORD-4806","2022-06-08 14:00:00","2022-06-09 14:00:00","Eva","South","Furniture","Chairs","Paper","505.83","5","0.15","150.4","1"
"ORD-4807","2022-06-08 15:00:00","2022-06-09 15:00:00","Alice","East","Technology","Phones","Pen","505.83","3","0.15","150.4","1"
"ORD-4808","2022-06-08 16:00:00","2022-06-09 16:00:00","Alice","East","Furniture","Binders","Stapler","505.83","2","0.15","150.4","1"
"ORD-4809","2022-06-08 17:00:00","2022-06-09 17:00:00","Alice","Central","Office Supplies","Accessories","Printer","505.83","8","0.15","150.4","1"
"ORD-4810","2022-06-08 18:00:00","2022-06-09 18:00:00","Alice","Central","Office Supplies","Binders","Paper","505.83","2","0.15","150.4","1"
"ORD-4811","2022-06-08 19:00:00","2022-06-09 19:00:00","Charlie","South","Technology","Accessories","Stapler","505.83","8","0.15","150.4","1"
"ORD-4812","2022-06-08 20:00:00","2022-06-09 20:00:00","Frank","Central","Office Supplies","Tables","Paper","505.83","5","0.15","150.4","1"
"ORD-4813","2022-06-08 21:00:00","2022-06-09 21:00:00","Charlie","South","Technology","Binders","Desk","505.83","8","0.15","150.4","1"
"ORD-4814","2022-06-08 22:00:00","2022-06-09 22:00:00","Charlie","Central","Technology","Tables","Monitor","505.83","5","0.15","150.4","1"
"ORD-4815","2022-06-08 23:00:00","2022-06-09 23:00:00","Eva","East","Office Supplies","Storage","Pen","505.83","1","0.15","150.4","1"
"ORD-4816","2022-06-09 00:00:00","2022-06-10 00:00:00","Eva","East","Technology","Tables","Paper","505.83","2","0.15","150.4","1"
"ORD-4817","2022-06-09 01:00:00","2022-06-10 01:00:00","Frank","West","Office Supplies","Phones","Printer","505.83","6","0.15","150.4","1"
"ORD-4818","2022-06-09 02:00:00","2022-06-10 02:00:00","Eva","South","Furniture","Tables","Paper","505.83","3","0.15","150.4","1"
"ORD-4819","2022-06-09 03:00:00","2022-06-10 03:00:00","Bob","East","Furniture","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-4820","2022-06-09 04:00:00","2022-06-10 04:00:00","Frank","South","Office Supplies","Phones","Paper","505.83","5","0.15","150.4","1"
"ORD-4821","2022-06-09 05:00:00","2022-06-10 05:00:00","Eva","Central","Office Supplies","Binders","Paper","505.83","3","0.15","150.4","1"
"ORD-4822","2022-06-09 06:00:00","2022-06-10 06:00:00","Frank","Central","Office Supplies","Binders","Printer","505.83","7","0.15","150.4","1"
"ORD-4823","2022-06-09 07:00:00","2022-06-10 07:00:00","Charlie","East","Office Supplies","Tables","Printer","505.83","8","0.15","150.4","1"
"ORD-4824","2022-06-09 08:00:00","2022-06-10 08:00:00","Charlie","South","Furniture","Chairs","Paper","505.83","4","0.15","150.4","1"
"ORD-4825","2022-06-09 09:00:00","2022-06-10 09:00:00","Frank","East","Technology","Chairs","Monitor","505.83","9","0.15","150.4","1"
"ORD-4826","2022-06-09 10:00:00","2022-06-10 10:00:00","Bob","Central","Technology","Binders","Paper","505.83","6","0.15","150.4","1"
"ORD-4827","2022-06-09 11:00:00","2022-06-10 11:00:00","Bob","East","Furniture","Accessories","Pen","505.83","1","0.15","150.4","1"
"ORD-4828","2022-06-09 12:00:00","2022-06-10 12:00:00","David","South","Technology","Chairs","Pen","505.83","5","0.15","150.4","1"
"ORD-4829","2022-06-09 13:00:00","2022-06-10 13:00:00","Eva","Central","Furniture","Tables","Printer","505.83","5","0.15","150.4","1"
"ORD-4830","2022-06-09 14:00:00","2022-06-10 14:00:00","David","Central","Technology","Binders","Pen","505.83","7","0.15","150.4","1"
"ORD-4831","2022-06-09 15:00:00","2022-06-10 15:00:00","Bob","Central","Office Supplies","Storage","Pen","505.83","7","0.15","150.4","1"
"ORD-4832","2022-06-09 16:00:00","2022-06-10 16:00:00","Alice","West","Office Supplies","Tables","Desk","505.83","6","0.15","150.4","1"
"ORD-4833","2022-06-09 17:00:00","2022-06-10 17:00:00","Charlie","East","Office Supplies","Accessories","Paper","505.83","8","0.15","150.4","1"
"ORD-4834","2022-06-09 18:00:00","2022-06-10 18:00:00","Frank","East","Furniture","Storage","Paper","505.83","2","0.15","150.4","1"
"ORD-4835","2022-06-09 19:00:00","2022-06-10 19:00:00","Alice","South","Furniture","Tables","Paper","505.83","7","0.15","150.4","1"
"ORD-4836","2022-06-09 20:00:00","2022-06-10 20:00:00","David","West","Technology","Chairs","Paper","505.83","7","0.15","150.4","1"
"ORD-4837","2022-06-09 21:00:00","2022-06-10 21:00:00","Charlie","Central","Technology","Chairs","Stapler","505.83","4","0.15","150.4","1"
"ORD-4838","2022-06-09 22:00:00","2022-06-10 22:00:00","Charlie","West","Technology","Storage","Paper","505.83","2","0.15","150.4","1"
"ORD-4839","2022-06-09 23:00:00","2022-06-10 23:00:00","Bob","East","Furniture","Phones","Printer","505.83","4","0.15","150.4","1"
"ORD-4840","2022-06-10 00:00:00","2022-06-11 00:00:00","Bob","Central","Technology","Binders","Printer","505.83","4","0.15","150.4","1"
"ORD-4841","2022-06-10 01:00:00","2022-06-11 01:00:00","Alice","East","Office Supplies","Storage","Stapler","505.83","6","0.15","150.4","1"
"ORD-4842","2022-06-10 02:00:00","2022-06-11 02:00:00","Frank","South","Technology","Accessories","Paper","505.83","7","0.15","150.4","1"
"ORD-4843","2022-06-10 03:00:00","2022-06-11 03:00:00","Charlie","Central","Office Supplies","Binders","Monitor","505.83","3","0.15","150.4","1"
"ORD-4844","2022-06-10 04:00:00","2022-06-11 04:00:00","Alice","South","Furniture","Tables","Paper","505.83","1","0.15","150.4","1"
"ORD-4845","2022-06-10 05:00:00","2022-06-11 05:00:00","David","Central","Office Supplies","Accessories","Printer","505.83","3","0.15","150.4","1"
"ORD-4846","2022-06-10 06:00:00","2022-06-11 06:00:00","Alice","West","Office Supplies","Accessories","Desk","505.83","9","0.15","150.4","1"
